SIZE ,SHAPE ,STOCK ,COLORSPEC ,COATING ,LAMINATION ,UNWIND OPTIONS ,RunSize,UnitPrice,TotalPrice
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,10000,0.0722,722.34
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,15000,0.0674,"1,011.67"
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),250,0.8666,216.65
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),500,0.5072,253.59
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),1000,0.2842,284.18
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),2500,0.1394,348.52
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),5000,0.0974,486.89
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),10000,0.0722,722.34
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),15000,0.0674,"1,011.67"
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),250,0.8666,216.65
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),500,0.5072,253.59
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),1000,0.2842,284.18
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),2500,0.1394,348.52
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),5000,0.0974,486.89
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),10000,0.0722,722.34
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),15000,0.0674,"1,011.67"
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),250,0.8066,201.65
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),500,0.4732,236.59
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),1000,0.2652,265.18
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),2500,0.1302,325.52
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),5000,0.0918,458.89
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),10000,0.0688,688.34
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0642,963.67
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),250,0.8066,201.65
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),500,0.4732,236.59
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),1000,0.2652,265.18
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),2500,0.1302,325.52
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),5000,0.0918,458.89
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),10000,0.0688,688.34
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),15000,0.0642,963.67
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,250,0.8066,201.65
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,500,0.4732,236.59
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,1000,0.2652,265.18
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,2500,0.1302,325.52
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,5000,0.0918,458.89
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,10000,0.0688,688.34
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,15000,0.0642,963.67
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),250,0.8066,201.65
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),500,0.4732,236.59
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),1000,0.2652,265.18
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),2500,0.1302,325.52
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),5000,0.0918,458.89
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),10000,0.0688,688.34
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),15000,0.0642,963.67
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,0.8066,201.65
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.4732,236.59
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.2652,265.18
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),2500,0.1302,325.52
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),5000,0.0918,458.89
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),10000,0.0688,688.34
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),15000,0.0642,963.67
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),250,0.8066,201.65
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),500,0.4732,236.59
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),1000,0.2652,265.18
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),2500,0.1302,325.52
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),5000,0.0918,458.89
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),10000,0.0688,688.34
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),15000,0.0642,963.67
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),250,0.8066,201.65
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),500,0.4732,236.59
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),1000,0.2652,265.18
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),2500,0.1302,325.52
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),5000,0.0918,458.89
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),10000,0.0688,688.34
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),15000,0.0642,963.67
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,250,0.8066,201.65
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,500,0.4732,236.59
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,1000,0.2652,265.18
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,2500,0.1302,325.52
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,5000,0.0918,458.89
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,10000,0.0688,688.34
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,15000,0.0642,963.67
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),250,0.8066,201.65
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),500,0.4732,236.59
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),1000,0.2652,265.18
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),2500,0.1302,325.52
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),5000,0.0918,458.89
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),10000,0.0688,688.34
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),15000,0.0642,963.67
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),250,0.8066,201.65
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),500,0.4732,236.59
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),1000,0.2652,265.18
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),2500,0.1302,325.52
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),5000,0.0918,458.89
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),10000,0.0688,688.34
"2"" x 3.5"" (US Standard)",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),15000,0.0642,963.67
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),250,0.9556,238.89
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),500,0.5612,280.58
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),1000,0.3128,312.76
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),2500,0.1508,377.10
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),5000,0.0977,488.48
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),10000,0.0724,724.01
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),15000,0.0677,"1,015.15"
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),250,0.9556,238.89
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),500,0.5612,280.58
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),1000,0.3128,312.76
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),2500,0.1508,377.10
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),5000,0.0977,488.48
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),10000,0.0724,724.01
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),15000,0.0677,"1,015.15"
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,250,0.9556,238.89
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,500,0.5612,280.58
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,1000,0.3128,312.76
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,2500,0.1508,377.10
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,5000,0.0977,488.48
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,10000,0.0724,724.01
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,15000,0.0677,"1,015.15"
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),250,0.9556,238.89
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),500,0.5612,280.58
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),1000,0.3128,312.76
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),2500,0.1508,377.10
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),5000,0.0977,488.48
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),10000,0.0724,724.01
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),15000,0.0677,"1,015.15"
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),250,0.9556,238.89
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),500,0.5612,280.58
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),1000,0.3128,312.76
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),2500,0.1508,377.10
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),5000,0.0977,488.48
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),10000,0.0724,724.01
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),15000,0.0677,"1,015.15"
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),250,0.8956,223.89
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),500,0.5272,263.58
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),1000,0.2938,293.76
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),2500,0.1416,354.10
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),5000,0.0921,460.48
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),10000,0.0690,690.01
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0645,967.15
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),250,0.8956,223.89
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),500,0.5272,263.58
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),1000,0.2938,293.76
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),2500,0.1416,354.10
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),5000,0.0921,460.48
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),10000,0.0690,690.01
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),15000,0.0645,967.15
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,250,0.8956,223.89
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,500,0.5272,263.58
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,1000,0.2938,293.76
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,2500,0.1416,354.10
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,5000,0.0921,460.48
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,10000,0.0690,690.01
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,15000,0.0645,967.15
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),250,0.8956,223.89
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),500,0.5272,263.58
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),1000,0.2938,293.76
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),2500,0.1416,354.10
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),5000,0.0921,460.48
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),10000,0.0690,690.01
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),15000,0.0645,967.15
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,0.8956,223.89
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.5272,263.58
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.2938,293.76
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),2500,0.1416,354.10
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),5000,0.0921,460.48
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),10000,0.0690,690.01
"2"" x 3.5"" (US Standard)",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),15000,0.0645,967.15
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),250,0.8448,211.19
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),500,0.4954,247.71
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),1000,0.2795,279.46
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),2500,0.1378,344.56
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),5000,0.0984,492.24
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),10000,0.0881,881.26
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0875,"1,313.15"
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),250,0.8448,211.19
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),500,0.4954,247.71
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),1000,0.2795,279.46
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),2500,0.1378,344.56
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),5000,0.0984,492.24
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),10000,0.0881,881.26
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),15000,0.0875,"1,313.15"
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,250,0.8448,211.19
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,500,0.4954,247.71
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,1000,0.2795,279.46
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,2500,0.1378,344.56
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,5000,0.0984,492.24
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,10000,0.0881,881.26
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,15000,0.0875,"1,313.15"
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),250,0.8448,211.19
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),500,0.4954,247.71
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),1000,0.2795,279.46
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),2500,0.1378,344.56
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),5000,0.0984,492.24
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),10000,0.0881,881.26
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),15000,0.0875,"1,313.15"
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,0.8448,211.19
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.4954,247.71
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.2795,279.46
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),2500,0.1378,344.56
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),5000,0.0984,492.24
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),10000,0.0881,881.26
"2"" x 4""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),15000,0.0875,"1,313.15"
"2"" x 4""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),250,0.9412,235.29
"2"" x 4""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),500,0.5572,278.59
"2"" x 4""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),1000,0.3190,319.01
"2"" x 4""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),2500,0.1703,425.84
"2"" x 4""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),5000,0.1224,612.04
