SIZE ,SHAPE ,STOCK ,COLORSPEC ,COATING ,LAMINATION ,UNWIND OPTIONS ,RunSize,UnitPrice,TotalPrice
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,Silk,Not Important,500,0.6437,321.87
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,Silk,Not Important,1000,0.3763,376.26
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,Silk,Not Important,2500,0.2105,526.35
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,Silk,Not Important,5000,0.1580,790.17
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,Silk,Not Important,10000,0.1500,"1,499.60"
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,Silk,Not Important,15000,0.1117,"1,675.56"
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),250,1.0099,252.47
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),500,0.6097,304.87
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),1000,0.3573,357.26
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),2500,0.2013,503.35
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),5000,0.1524,762.17
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),10000,0.1466,"1,465.60"
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),15000,0.1085,"1,627.56"
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),250,1.0099,252.47
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),500,0.6097,304.87
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),1000,0.3573,357.26
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),2500,0.2013,503.35
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),5000,0.1524,762.17
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),10000,0.1466,"1,465.60"
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),15000,0.1085,"1,627.56"
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),250,1.0099,252.47
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),500,0.6097,304.87
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),1000,0.3573,357.26
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),2500,0.2013,503.35
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),5000,0.1524,762.17
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),10000,0.1466,"1,465.60"
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),15000,0.1085,"1,627.56"
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),250,1.0099,252.47
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),500,0.6097,304.87
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),1000,0.3573,357.26
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),2500,0.2013,503.35
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),5000,0.1524,762.17
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),10000,0.1466,"1,465.60"
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),15000,0.1085,"1,627.56"
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,250,1.0099,252.47
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,500,0.6097,304.87
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,1000,0.3573,357.26
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,2500,0.2013,503.35
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,5000,0.1524,762.17
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,10000,0.1466,"1,465.60"
"3.5"" x 3.5""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,15000,0.1085,"1,627.56"
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),250,0.8856,221.41
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),500,0.5263,263.13
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),1000,0.2985,298.46
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),2500,0.1553,388.21
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),5000,0.1120,559.93
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),10000,0.0832,831.89
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),15000,0.0777,"1,165.06"
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),250,0.8856,221.41
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),500,0.5263,263.13
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),1000,0.2985,298.46
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),2500,0.1553,388.21
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),5000,0.1120,559.93
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),10000,0.0832,831.89
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),15000,0.0777,"1,165.06"
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),250,0.8856,221.41
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),500,0.5263,263.13
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),1000,0.2985,298.46
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),2500,0.1553,388.21
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),5000,0.1120,559.93
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),10000,0.0832,831.89
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),15000,0.0777,"1,165.06"
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),250,0.8856,221.41
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),500,0.5263,263.13
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),1000,0.2985,298.46
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),2500,0.1553,388.21
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),5000,0.1120,559.93
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),10000,0.0832,831.89
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),15000,0.0777,"1,165.06"
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,250,0.8856,221.41
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,500,0.5263,263.13
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,1000,0.2985,298.46
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,2500,0.1553,388.21
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,5000,0.1120,559.93
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,10000,0.0832,831.89
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,15000,0.0777,"1,165.06"
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),250,0.8256,206.41
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),500,0.4923,246.13
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),1000,0.2795,279.46
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),2500,0.1461,365.21
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),5000,0.1064,531.93
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),10000,0.0798,797.89
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),15000,0.0745,"1,117.06"
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,0.8256,206.41
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.4923,246.13
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.2795,279.46
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),2500,0.1461,365.21
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),5000,0.1064,531.93
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),10000,0.0798,797.89
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),15000,0.0745,"1,117.06"
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),250,0.8256,206.41
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),500,0.4923,246.13
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),1000,0.2795,279.46
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),2500,0.1461,365.21
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),5000,0.1064,531.93
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),10000,0.0798,797.89
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),15000,0.0745,"1,117.06"
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),250,0.8256,206.41
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),500,0.4923,246.13
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),1000,0.2795,279.46
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),2500,0.1461,365.21
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),5000,0.1064,531.93
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),10000,0.0798,797.89
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0745,"1,117.06"
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,250,0.8256,206.41
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,500,0.4923,246.13
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,1000,0.2795,279.46
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,2500,0.1461,365.21
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,5000,0.1064,531.93
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,10000,0.0798,797.89
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,15000,0.0745,"1,117.06"
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),250,0.8256,206.41
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),500,0.4923,246.13
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),1000,0.2795,279.46
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),2500,0.1461,365.21
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),5000,0.1064,531.93
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),10000,0.0798,797.89
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),15000,0.0745,"1,117.06"
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),250,0.8256,206.41
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),500,0.4923,246.13
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),1000,0.2795,279.46
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),2500,0.1461,365.21
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),5000,0.1064,531.93
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),10000,0.0798,797.89
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),15000,0.0745,"1,117.06"
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),250,0.8256,206.41
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),500,0.4923,246.13
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),1000,0.2795,279.46
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),2500,0.1461,365.21
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),5000,0.1064,531.93
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),10000,0.0798,797.89
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),15000,0.0745,"1,117.06"
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),250,0.8256,206.41
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),500,0.4923,246.13
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),1000,0.2795,279.46
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),2500,0.1461,365.21
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),5000,0.1064,531.93
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),10000,0.0798,797.89
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),15000,0.0745,"1,117.06"
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,250,0.8256,206.41
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,500,0.4923,246.13
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,1000,0.2795,279.46
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,2500,0.1461,365.21
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,5000,0.1064,531.93
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,10000,0.0798,797.89
"3.5"" x 3.5""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,15000,0.0745,"1,117.06"
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),250,0.9746,243.66
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),500,0.5802,290.11
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),1000,0.3286,328.63
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),2500,0.1680,419.98
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),5000,0.1090,544.77
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),10000,0.0808,807.73
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),15000,0.0755,"1,132.07"
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),250,0.9746,243.66
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),500,0.5802,290.11
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),1000,0.3286,328.63
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),2500,0.1680,419.98
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),5000,0.1090,544.77
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),10000,0.0808,807.73
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),15000,0.0755,"1,132.07"
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),250,0.9746,243.66
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),500,0.5802,290.11
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),1000,0.3286,328.63
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),2500,0.1680,419.98
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),5000,0.1090,544.77
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),10000,0.0808,807.73
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),15000,0.0755,"1,132.07"
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),250,0.9746,243.66
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),500,0.5802,290.11
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),1000,0.3286,328.63
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),2500,0.1680,419.98
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),5000,0.1090,544.77
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),10000,0.0808,807.73
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),15000,0.0755,"1,132.07"
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,250,0.9746,243.66
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,500,0.5802,290.11
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,1000,0.3286,328.63
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,2500,0.1680,419.98
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,5000,0.1090,544.77
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,10000,0.0808,807.73
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,15000,0.0755,"1,132.07"
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),250,0.9146,228.66
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),500,0.5462,273.11
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),1000,0.3096,309.63
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),2500,0.1588,396.98
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),5000,0.1034,516.77
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),10000,0.0774,773.73
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),15000,0.0723,"1,084.07"
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,0.9146,228.66
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.5462,273.11
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.3096,309.63
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),2500,0.1588,396.98
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),5000,0.1034,516.77
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),10000,0.0774,773.73
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),15000,0.0723,"1,084.07"
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),250,0.9146,228.66
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),500,0.5462,273.11
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),1000,0.3096,309.63
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),2500,0.1588,396.98
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),5000,0.1034,516.77
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),10000,0.0774,773.73
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),15000,0.0723,"1,084.07"
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),250,0.9146,228.66
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),500,0.5462,273.11
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),1000,0.3096,309.63
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),2500,0.1588,396.98
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),5000,0.1034,516.77
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),10000,0.0774,773.73
"3.5"" x 3.5""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0723,"1,084.07"
